Part Number,Manufacturer,Description,External Id
285W0017-104,BAE Systems,PWA-HYDIM,23860
285W0019-101,Boeing,PW AY,23861
285W0019-104,BAE Systems,PWA - ECS,23862
285W0020-101,Boeing,P/W AY,23863
285W0020-104,BAE Systems,PW ASSY - ARINC,23864
285W0023-2,Boeing,FSEU,23865
285W0024-10J,BAE Systems,777 MODULE ASSY,23866
285W0024-11A,BAE Systems,777 MODULE ASSY,23867
285W0024-1G,Boeing,MODULE,23868
285W0024-1J,Boeing,MODULE,23869
285W0024-4A,Boeing,MODULE,23870
285W0025-1,Boeing,MDULE AY,23871
285W0025-2,Resource Data Pricing (Map to AVL),MODULE,23872
285W0026-2,Boeing,MDULE AY,23873
285W0027-101,Boeing,MDULE AY,23874
285W0029-4,Boeing,MDULR AY,23875
285W0029-5,Boeing,MDULE AY,23876
285W0030-1,Boeing,MDULE AY,23877
285W0034-1,Boeing,MDULE AY,23878
285W0037-101,Boeing,POWER SUPPLY UN,23879
285W0038-101,Boeing,P/C AY,23880
285W0114-2,Boeing,P/W AY,23881
3A097-0477,IPECO,ASSY - REAR STO,23882
3A097-0478,IPECO,ASSY - REAR STO,23883
3A118-0237,IPECO,STEPPED WASHER,23884
3A201-0007-01-1,AIRBUS SAS,SEAT AY,23885
3A201-0008-01-1,None Specified,SEAT AY,23886
3A258-0041-01-1,AIRBUS SAS,SEAT,23887
3A258-0042-01-1,AIRBUS SAS,CREW SEAT,23888
3S1068,None Specified,VALVE AY,23889
3S1070,None Specified,VALVE AY,23890
3S1078,None Specified,VALVE AY,23891
3W810-1,None Specified,LIGHT,23892
3W810-2,None Specified,LIGHT,23893
3W820-1,BOEING AIRCRAFT,NO DESCRIPTION,23894
3W820-2,None Specified,LIGHT,23895
3W820-3,None Specified,LIGHT,23896
3W830-1,BOEING AIRCRAFT,NO DESCRIPTION,23897
3W830-2,None Specified,LIGHT,23898
4-273-03,None Specified,"TRANSFORMER,POW",23899
4-777-01,None Specified,PSS MAIN PWR SU,23900
40-1500,None Specified,CAP,23901
400-112,Piper Aircraft Airframe Components and Spare Parts,SW GUARD,23902
400-122,None Specified,GUARD SWITCH,23903
40000-11,McFarlane Aviation,PLATE ANCHOR,23904
4000BCAG0-020,None Specified,WASTEBIN,23905
4000CCAG0-020,None Specified,COMPACTR,23906
4000SC0G0-020,None Specified,COMPACTR,23907
4000TC0G0-020,None Specified,TROLLEY,23908
40041-14,None Specified,FITTING,23909
40041-25,None Specified,FITTING,23910
401-09410-10,None Specified,BRAKE,23911
401-13017-01,None Specified,CARTRIDGE ASSY,23912
4010FE,None Specified,CLAMP,23913
401107-8,None Specified,COVER,23914
402-122,Resource Data Pricing (Map to AVL),SWITCH,23915
402-167,Cessna Citation Airframe Components & Spare Parts,SWITCH,23916
402-188-1,AIRBUS SAS,SWITCH,23917
4028-0023,Collins Avionics Components & Spare Parts,CAP ASSEMBLY,23918
402875-03-01,BAE Systems,777 PRS - RATE,23919
40345,None Specified,SEAL,23920
40361-155,Goodrich Seating Components & Spare Parts,STUD,23921
40520-30019,AIRBUS SAS,CYLINDER,23922
4061392-930,Honeywell GA Components & Spare Parts,WOWLS 777,23923
4063-20605-01,AIRBUS SAS,VALVE ASSY SHUT,23924
4071400-904,Honeywell GA Components & Spare Parts,ADM 777  629,23925
4072800-901,Honeywell Commercial Airline Components & Spare Pa,AIMSCDU,23926
4073610-905,None Specified,DISPLAY,23927
4073770-902,Honeywell GA Components & Spare Parts,777 ECP,23928
4073870-901,Honeywell GA Components & Spare Parts,CONTROL PANEL,23929
4073870-902,Honeywell GA Components & Spare Parts,CONTROL PANEL,23930
4073970-901,Honeywell GA Components & Spare Parts,CCD  LEFT 777,23931
4073970-951,Honeywell GA Components & Spare Parts,CONTROL PANEL,23932
4074070-901,Honeywell GA Components & Spare Parts,SENSOR,23933
4075200-901,AIRBUS SAS,CABINET,23934
4075300-902,Honeywell Commercial Airline Components & Spare Pa,AIMSPROC,23935
4075350-902,Honeywell Commercial Airline Components & Spare Pa,AIMSPROC,23936
568-1-29118-003,Vickers Fluid System Components and Spare Parts,3,23937
568-1-29407-002,Vickers Fluid System Components and Spare Parts,"PUMP,TYPE:9121,",23938
568-1-29408-100,Vickers Fluid System Components and Spare Parts,"HOUSING,TYPE:91",23939
568-1-29507-001,Vickers Fluid System Components and Spare Parts,"CANISTER,TYPE:9",23940
568-1-29507-002,Vickers Fluid System Components and Spare Parts,K2,23941
568-1-30073-001,Vickers Fluid System Components and Spare Parts,"CANISTER,TYPE:9",23942
568-1-30080-001,Vickers Fluid System Components and Spare Parts,"PUMP,TYPE:9602,",23943
568-4-24482-027,Vickers Fluid System Components and Spare Parts,"SCREW,TRANSIT",23944
56929-1,TBA,PIN,23945
575-008-013,TBA,GEAR,23946
575-014-039,TBA,TUBE,23947
575-206-034,TBA,CABLE AY,23948
575-206-035,TBA,CABLE,23949
5759-33,TBA,WASHER,23950
57880,HS,"ELEMENT, FILTER",23951
580-500-066,TBA,CABLE AY,23952
5806-279-2,TBA,WASHER,23953
58172-01,TBA,MOTOR,23954
5905700,None Specified,VALVE-VACUUM BR,23955
5910906,TBA,SENSOR,23956
5912694-1,HAMILTON SUNDSTRAND,SEAL,23957
5912694-10,TBA,CHANNEL,23958
5912694-11,HAMILTON SUNDSTRAND,RING,23959
5912694-12,HAMILTON SUNDSTRAND,ORING,23960
5912694-13,HAMILTON SUNDSTRAND,ORING,23961
5912694-2,TBA,KIT,23962
5912694-3,HAMILTON SUNDSTRAND,SPRING,23963
5912694-4,TBA,WASHER,23964
5912694-5,HAMILTON SUNDSTRAND,ORING,23965
5912694-6,HAMILTON SUNDSTRAND,SEAL,23966
5912694-7,TBA,WASHER,23967
5912694-8,TBA,HOUSING,23968
5912694-9,TBA,COLLAR,23969
591300-13,Resource Data Pricing (Map to AVL),DISCNNCT,23970
591300-32,Resource Data Pricing (Map to AVL),COUPLING-SELF,23971
594D,Goodrich Cargo Systems Spare Parts,HIEM,23972
59880,HAMILTON SUNDSTRAND,INDICATR,23973
5A3109-1,AIRBUS SAS,ESCAPE-OFFWING,23974
5A3109-2,AIRBUS SAS,ESCAPE OFFWING,23975
5E2675-11,TBA,MAST,23976
5E2675-4,TBA,MAST,23977
5L1FF,TBA,BEARING,23978
6-110589,TBA,SHIM,23979
6-32UNCX3-4,TBA,SCREW,23980
60-3326-3,None Specified,WASHER,23981
60-3790-3,Honeywell GA Components & Spare Parts,WASHER,23982
60-4442-5,Honeywell Commercial Airline Components & Spare Pa,CAPTIVE SCREW,23983
60-4457-1,Honeywell GA Components & Spare Parts,WASHER,23984
60-4791-3,Honeywell GA Components & Spare Parts,STROBE POWER SU,23985
60-4796-13,Honeywell GA Components & Spare Parts,"CABLE ASSY, WIN",23986
60-4796-15,None Specified,CABLE ASSY TAIL,23987
60-4796-17,None Specified,CABLE ASSY,23988
60-4796-19,Honeywell Commercial Airline Components & Spare Pa,CABLE ASY,23989
60-4796-21,Honeywell GA Components & Spare Parts,"CABLE ASSY, LOW",23990
60-4796-23,Honeywell GA Components & Spare Parts,"CABLE ASSY, LOW",23991
A703CD,TBA,RELAY,23992
AB1077,TBA,BASE,23993
AC30-0028,BAE Systems,"SWITCH, AUTO BR",23994
AC7680-6,None Specified,"FILTER, HYD RES",23995
AC7681E1Y2,None Specified,ELEMENT,23996
AC8818E1,Resource Data Pricing (Map to AVL),FILTER,23997
AC9008E1,None Specified,FILTER,23998
AC9780F15Y6,Aviall Inventory Listing,ELEMENT,23999
ACC002F2015,Resource Data Pricing (Map to AVL),FILTER,24000
AD30-0001,BAE Systems,ROTARY SWITCH,24001
AD45-0002,BAE Systems,"SWITCH, ROTARY",24002
AD45-0004-3,TBA,SWITCH,24003
AD45-0004-4,TBA,SWITCH,24004
AD45-0006,TBA,SWITCH,24005
AD45-0009-1,BAE Systems,ENGINE START SW,24006
AD45-0009-2,TBA,SWITCH,24007
AD45-0010,BAE Systems,"SWITCH, ROTARY,",24008
AD45-0011,BAE Systems,ROTARY SWITCH,24009
AD45-0012,BAE Systems,"SWITCH, ROTARY",24010
AD45-0028,BAE Systems,"SWITCH, ROTARY",24011
AD5721R,Raytheon Aircraft Airframe Componenst and Spare Pa,ACTUATOR,24012
ADNE4-209,TBA,BEARING,24013
ADNEL7-311NW0,TBA,ROD END,24014
AE70571P,TBA,DISCNNCT,24015
AE709701-11,TBA,HOSE AY,24016
AE709701-9,TBA,HOSE AY,24017
AE709707-6,TBA,HOSE AY,24018
AE709707-9,TBA,HOSE AY,24019
AE709711-19,TBA,HOSE AY,24020
AE709906-4,TBA,HOSE AY,24021
AE710231-1,TBA,HOSE AY,24022
AE710277-1,TBA,HOSE AY,24023
AE71088K,TBA,SWIVEL,24024
AE713534-1,None Specified,HOSE ASSY,24025
AE713579-1,TBA,HOSE AY,24026
AE80994M,EATON CORP.,COUPLING ASSEMB,24027
AE80994N,None Specified,"COUPLING,PIPE",24028
AE81383N,TBA,DISCNNCT,24029
AE89109G,TBA,SWIVEL,24030
AE89610G,None Specified,SWIVEL,24031
AGEK2-1A0000-01,TBA,GALLEY,24032
AGEK2-1F0000-01,TBA,GALLEY,24033
AGEK2-1M0000-01,TBA,GALLEY,24034
AGEK2-2A0000-01,TBA,GALLEY,24035
AGEK2-2M0000-01,TBA,GALLEY,24036
AGEK2-3A0000-01,TBA,GALLEY,24037
AGEK2-3F0000-01,TBA,GALLEY,24038
AHV28V35WJ10FM,Resource Data Pricing (Map to AVL),LAMP,24039
AM767BNS,Jamco America,LATCH,24040
AMBF5-4007,TBA,BEARING,24041
AMBM5-4033,BOEING AIRCRAFT,NO DESCRIPTION,24042
AMBM7X,BOEING AIRCRAFT,BEARING,24043
AMC02PA03R,Jamco America,PLUG,24044
AMC02RA03R,Jamco America,RECEPTACLE,24045
AMC12AA03,TBA,PANEL,24046
SF15-120-137,TBA,SEAL,24047
SF15-120-138,TBA,SEAL,24048
SF15-120-139,TBA,SEAL,24049
SF15-120-141,TBA,SEAL,24050
SF15-120-142,TBA,SEAL,24051
SF15-141T487-1,TBA,SEAL,24052
SF15-141T487-2,None Specified,SEAL,24053
SF15-315-243,TBA,SEAL,24054
SF15-315-244,TBA,SEAL,24055
SF15-315-245,TBA,FIRESEAL,24056
SF15-315-246,TBA,FIRESEAL,24057
SF15-315-247,TBA,FIRESEAL,24058
SF15-315-248,TBA,FIRESEAL,24059
SF15-315-249,TBA,SEAL,24060
SF15-315-273,TBA,FIRESEAL,24061
SF15-315-274,TBA,FIRESEAL,24062
SF15-315-276,TBA,SEAL,24063
SF15-315-319,TBA,FIRESEAL,24064
SF15-315-331,TBA,FIRESEAL,24065
SF15-315-332,TBA,FIRESEAL,24066
SF15-315-339,TBA,SEAL,24067
SF15-315-340,TBA,SEAL,24068
SF15-315-343,TBA,SEAL,24069
SF15-315-345,TBA,SEAL,24070
SF15-315-346,TBA,SEAL,24071
SJ5303,TBA,BUMPER,24072
SL3924AA01,None Specified,CALL-SIGNAL STA,24073
SL4113-7SP1BAC,TBA,NUT,24074
SL4136-14,TBA,NUT AY,24075
SL603-3-650A,TBA,INSERT,24076
SL6031-06SP2,TBA,INSERT,24077
SL7165C14C,TBA,NUT,24078
SLP50338-31,Aviall Inventory Listing,STRAINER,24079
SLP50338-32,Aviall Inventory Listing,STRAINER,24080
SLP5249C4B16C,TBA,INSERT,24081
SLR4124C14,None Specified,"MOUNT INST,",24082
SM15AWD4,TBA,RELAY,24083
SM4-4C1-502,TBA,BEARING,24084
SM4-4C1-503,TBA,BEARING,24085
SM4-6AX1-501,TBA,BEARING,24086
SM4-6D1-505,TBA,BEARING,24087
SM4-6E1-501,TBA,BEARING,24088
SM5-6J1-501L,TBA,BEARING,24089
SM5-7D22,TBA,ROD END,24090
SMH40SN,TBA,HINGE,24091
SP037-48,TBA,SPRING,24092
SP037-64,TBA,SPRING,24093
SP037-80,TBA,SPRING,24094
SP127A,Honeywell Commercial Airline Components & Spare Pa,WASHER,24095
SP20101,Resource Data Pricing (Map to AVL),SNUBBER,24096
SP20124,TBA,SNUBBER,24097
SP20126,TBA,SNUBBER,24098
SP20128,TBA,SPRING,24099
SP20170,TBA,SNUBBER,24100
SP20188,TBA,SPRING,24101
00083-002,Edo Fiber Science,CANISTER ASSY F,24102
00090-001,Edo Fiber Science,GASKET,24103
113W3003-4,Boeing,FLAP AY,24104
113W3003-7,Boeing,FLAP AY,24105
113W3003-8,Boeing,FLAP AY,24106
113W3004-1,Boeing,BOLT,24107
113W3004-10,Boeing,BOLT,24108
113W3004-11,Boeing,BOLT,24109
113W3004-12,Boeing,BOLT,24110
113W3004-13,Boeing,BOLT,24111
113W3004-14,Boeing,BOLT,24112
113W3004-15,Boeing,BOLT,24113
113W3004-16,Boeing,BOLT,24114
113W3004-17,Boeing,BOLT,24115
113W3004-18,Boeing,BOLT,24116
113W3004-19,Boeing,BOLT,24117
113W3004-2,Boeing,BOLT,24118
113W3004-20,Boeing,BOLT,24119
113W3004-21,Boeing,BOLT,24120
113W3004-22,Boeing,BOLT,24121
113W3004-23,Boeing,BOLT,24122
113W3004-24,Boeing,BOLT,24123
113W3004-25,Boeing,BOLT,24124
113W3004-26,Boeing,BOLT,24125
113W3004-27,Boeing,BOLT,24126
113W3004-28,Boeing,BOLT,24127
113W3004-29,Boeing,BOLT,24128
113W3004-3,Boeing,BOLT,24129
113W3004-30,Boeing,BOLT,24130
113W3004-31,Boeing,BOLT,24131
113W3004-32,Boeing,BOLT,24132
113W3004-33,None Specified,BOLT,24133
113W3004-34,None Specified,BOLT,24134
113W3004-35,None Specified,BOLT,24135
113W3004-36,None Specified,BOLT,24136
113W3004-37,None Specified,BOLT,24137
113W3004-38,None Specified,BOLT,24138
113W3004-39,None Specified,BOLT,24139
113W3004-4,None Specified,BOLT,24140
113W3004-5,Boeing,BOLT,24141
113W3004-6,None Specified,BOLT,24142
113W3004-7,Boeing,BOLT,24143
113W3004-8,Boeing,BOLT,24144
113W3004-9,Boeing,BOLT,24145
113W3330-1,Boeing,PANEL AY,24146
113W3330-3,Boeing,SCREW,24147
113W3566-1,Boeing,COVER,24148
113W3566-3,Boeing,COVER,24149
113W3800-7,Boeing,LEAL,24150
113W3800-8,Boeing,SEAL,24151
113W4030-17,Boeing,STRIP,24152
113W4030-21,Boeing,SPOILER,24153
113W4030-22,AIRBUS SAS,SPOILER,24154
113W4030-25,SPIRIT AEROSYSTEMS,AERODYNAMIC SEA,24155
113W4030-9,Boeing,SEAL,24156
113W5030-12,Boeing,STRIP,24157
113W3003-3,Boeing,FLAP AY,24158
131W1880-6103,None Specified,HANDLE,24159
131W1880-6104,None Specified,HANDLE,24160
131W1896-1103,Boeing,HANDLE,24161
131W1899-1101,Boeing,CAP,24162
132VJ2RL17A,None Specified,ACTUATOR,24163
132VJ2RL17B,Goodrich (Lucas) Electrical Component Spare Parts,ACTUATOR,24164
135W1001-10,None Specified,DOOR AY,24165
135W1001-7,None Specified,DOOR AY,24166
135W1001-9,None Specified,DOOR AY,24167
135W1133-1,Boeing,GASKET,24168
135W1222-1,SPIRIT AEROSYSTEMS,SEAL DEPRESSOR,24169
135W1244-1,Boeing,DEPRESSR,24170
135W1244-2,Boeing,SEAL,24171
135W1244-3,Boeing,DEFAULT,24172
135W1244-4,Boeing,SEAL,24173
135W1244-5,Boeing,SEAL,24174
135W1244-6,Boeing,SEAL,24175
135W1301-1,Boeing,ARM AY,24176
135W1301-2,Boeing,ARM AY,24177
135W1321-1,Boeing,TUBE AY,24178
135W1321-2,Boeing,TUBE AY,24179
135W1353-1,Boeing,PIN,24180
135W1354-1,Boeing,RETAINER,24181
135W1380-1,Boeing,PIN,24182
135W1381-1,Boeing,PIN,24183
135W1381-2,Boeing,PIN,24184
135W1381-3,Boeing,PIN,24185
135W1408-1,Boeing,SHROUD,24186
135W1421-1,Boeing,SPRING,24187
135W1463-1,Boeing,SPRING,24188
135W1520-1,Boeing,HANDLE,24189
135W1548-1,Boeing,SPRING,24190
135W1566-1,Boeing,FUSE AY,24191
135W1570-3,Boeing,ROD AY,24192
135W1570-6,Boeing,ROD AY,24193
135W1572-2,Boeing,ROD AY,24194
135W1621-10,Boeing,CAM,24195
135W1621-11,Boeing,CAM,24196
135W1621-12,Boeing,CAM,24197
135W1621-13,Boeing,CAM,24198
135W1621-14,None Specified,CAMLATCH,24199
135W1621-15,Boeing,CAM,24200
135W1621-16,Boeing,CAM,24201
135W1621-9,None Specified,CAMLATCH,24202
135W1625-1,Boeing,BOLT,24203
135W1625-2,Boeing,BOLT,24204
135W1722-1,Boeing,RETAINER,24205
135W1724-1,Boeing,GASKET,24206
135W1725-1,Boeing,RETAINER,24207
135W1831-1,Boeing,BASE AY,24208
135W1860-1,Boeing,GEAR BOX,24209
135W1870-1,Boeing,GEAR BOX,24210
135W1880-1,Boeing,SHAFT AY,24211
135W1881-1,Boeing,SHAFT AY,24212
135W1881-2,Boeing,COUPLNAY,24213
176W3100-37,Boeing,SEAL,24214
176W3100-38,Boeing,SEAL,24215
176W3100-39,Boeing,SEAL,24216
176W3100-41,Boeing,SEAL,24217
176W3100-43,Boeing,PLUG,24218
176W3100-45,Boeing,SEAL AY,24219
176W8100-29,Boeing,SEAL,24220
176W8100-31,Boeing,SEAL,24221
176W8100-33,Boeing,SEAL,24222
17728-1,None Specified,PADDED ASSY,24223
17730-1,None Specified,PADDED,24224
17747-1,None Specified,DIAPHRGM,24225
1774J1,None Specified,HARNESS,24226
17830-1,None Specified,PIN,24227
17857-1,None Specified,GUIDE,24228
17892-1,None Specified,CLOSEOUT,24229
178W2720-2,Boeing,NUT,24230
178W3103-11,None Specified,FAIRING,24231
178W3103-12,None Specified,FAIRING,24232
178W3103-13,None Specified,FAIRING,24233
178W3103-9,None Specified,FAIRING,24234
179W0001-11,Boeing,SEAL,24235
179W0001-12,Boeing,SEAL,24236
179W0001-13,Boeing,SEAL,24237
18-6800-1,None Specified,VALVE,24238
18-6801,None Specified,COVER,24239
18066-3,None Specified,HANDLE,24240
1810,Raytheon Aircraft Airframe Componenst and Spare Pa,LAMP,24241
1819,Norman Lamps,LAMP,24242
182W6302-1,Boeing,RETAINER,24243
182W6302-2,Boeing,NUT,24244
182W6302-3,Boeing,NUT,24245
182W6302-4,Boeing,WASHER,24246
182W6302-5,Boeing,WASHER,24247
18303902-5,None Specified,GAUGE,24248
183W0101-1,None Specified,SPACER,24249
183W0101-3,None Specified,NUT,24250
183W0101-5,None Specified,BUSHING,24251
184164-3,None Specified,GEARBOX,24252
184186-1,None Specified,GEARBOX,24253
184194-3,None Specified,SHAFT,24254
184250-1,None Specified,GEARBOX,24255
184252-1,None Specified,HOUSING,24256
18539-005,None Specified,SWITCH,24257
18539-007,None Specified,CAP,24258
18539-010,None Specified,CAP,24259
18539-011,None Specified,CAP,24260
18539-013,None Specified,CAP,24261
18539-103,None Specified,SWITCH,24262
18539-203,None Specified,SWITCH,24263
18539-302,"Korry Electrical Switches, Indicators, Display Mod",GUARD,24264
18539-303,Aviall Inventory Listing,GUARD,24265
18539-304,None Specified,SPACER,24266
185450-2,None Specified,"ACTUATOR,MECHAN",24267
185W1102-10,Boeing,SEAL,24268
285W0162-10,Boeing,MDULE AY,24269
285W0186-1,AIRBUS SAS,MDT,24270
285W0191-1,Boeing,P/W AY,24271
285W0192-1,Boeing,P/W AY,24272
285W0212-2,None Specified,OPCF,24273
285W0212-3,BAE Systems,MODULE ASSEMBLY,24274
285W0218-1,Boeing,OPIC,24275
285W0218-3,None Specified,OPIC,24276
285W0218-5,BAE Systems,Overhead panel,24277
285W0219-2,Boeing,MDULE AY,24278
285W0219-3,Boeing,MODULEAY,24279
285W0259-2,AIRBUS SAS,PDCU,24280
285W0259-3,None Specified,"PROCESSOR,FLIGH",24281
285W0514-2,Boeing,MDULE AY,24282
285W0789-1,None Specified,CHASSIS,24283
285W0863-1,Boeing,MDULE AY,24284
285W0863-2,None Specified,CCP,24285
285W0863-5,None Specified,CCP,24286
285W0864-2,None Specified,BASE,24287
285W0864-3,None Specified,BASE,24288
285W0864-4,None Specified,BASE,24289
285W0872-10,None Specified,SCREEN,24290
285W0872-3,None Specified,SCREEN,24291
285W0872-5,None Specified,SCREEN,24292
285W0872-6,None Specified,SCREEN,24293
285W0872-9,None Specified,LAMP,24294
285W0895-1,Boeing,MDULE AY,24295
285W0896-2,BAE Systems,MASS MEMORY CAR,24296
285W0925-1,None Specified,MMC,24297
285W0925-2,None Specified,MMC,24298
285W0925-3,Boeing,MMC,24299
285W0955-102,AIRBUS SAS,BATTERY,24300
2873-17,None Specified,"LOCK SET,RIM",24301
287N1204-4,Boeing,CLIP AY,24302
287N1204-5,Boeing,CLIP AY,24303
287T0031-1,Boeing,SEAL,24304
287T0031-3,Boeing,SEPARAT,24305
287T0031-4,Boeing,SEAL,24306
287T0031-5,Boeing,RING,24307
287W5012-1,Boeing,BRACKET,24308
287W5046-1,None Specified,SLEEVE,24309
287W5046-3,None Specified,SLEEVE,24310
287W5046-4,None Specified,SLEEVE,24311
287W6104-153,Boeing,BRACKET,24312
287W6104-154,Boeing,BRACKET,24313
287W6111-6,Boeing,BRACKET,24314
287W6111-7,Boeing,BRACKET,24315
2880-1-0600,None Specified,HEATER,24316
2880-1-12051,None Specified,HEATER,24317
2880-2,None Specified,CONT,24318
2880-30-08501,None Specified,HEATER,24319
2880-30-08801,None Specified,HEATER,24320
2880-30-11801,None Specified,HEATER,24321
2880-32,None Specified,CONTRLLR,24322
2880-33-202,AIRBUS SAS,SENSOR,24323
4075400-902,Honeywell Commercial Airline Components & Spare Pa,AIMSPROC,24324
4075450-903,Honeywell Commercial Airline Components & Spare Pa,AIMSPROC,24325
4075500-902,Honeywell Commercial Airline Components & Spare Pa,AIMSMOD,24326
4075600-901,Honeywell Commercial Airline Components & Spare Pa,AIMSCAB,24327
4076777-901,Honeywell GA Components & Spare Parts,WEIGHT-ON-WHEEL,24328
408-7-48092-004,Vickers Fluid System Components and Spare Parts,"SWITCH,THERMOST",24329
4086850-921,Honeywell GA Components & Spare Parts,"COMPUTER, DIGIT",24330
4086850-923,Honeywell GA Components & Spare Parts,"COMPUTER, DIGIT",24331
4088240-901,AIRBUS SAS,CONT. DISPLAY,24332
40884-7,EATON CROPORTATION PUBLIC LIMITED COMPANY,VALVE UNIT ASSY,24333
40884-8,EATON CROPORTATION PUBLIC LIMITED COMPANY,VALVE UNIT ASSY,24334
40885-5,EATON CROPORTATION PUBLIC LIMITED COMPANY,CONTROLLER ASSY,24335
40885-8,EATON CROPORTATION PUBLIC LIMITED COMPANY,CONTROLLER ASSY,24336
40C40612A3,None Specified,DAMPER,24337
41004509-1,Resource Data Pricing (Map to AVL),RESERVOIR E. DO,24338
4100941C,None Specified,FAN,24339
4100941D,AIRBUS SAS,FAN,24340
4100943C,AIRBUS SAS,FAN,24341
4100943D,Boeing,FAN,24342
4100945A,AIRBUS SAS,FAN,24343
4100945B,AIRBUS SAS,FAN,24344
4100947,None Specified,FAN,24345
4100949A,None Specified,FAN,24346
411-0001-137,AIRBUS SAS,COFFEE MAKER,24347
411N1405-2,Boeing,GRILLE,24348
411N1405-6,Boeing,GRILLE,24349
411N1407-1,Boeing,CLIP,24350
411N1407-6,Boeing,CLIP,24351
411W1400-3,Boeing,RETAINER,24352
411W1400-7A,Boeing,REVEAL,24353
411W1400-8A,Boeing,REVEAL,24354
411W1401-1A,None Specified,DUST COVER HC C,24355
411W1401-2A,SPIRIT,Dust Cover,24356
411W1500-1A,Boeing,SEAL,24357
411W1500-2,None Specified,RING,24358
411W1500-3A,Boeing,SEAL,24359
411W1506-1,Boeing,LATCH,24360
411W1509-1,Boeing,CLIP,24361
411W1510-1,Boeing,TRACK AY,24362
411W1600-3,Boeing,CLIP,24363
411W1600-4,Boeing,CLIP,24364
411W1600-5,Boeing,SPRING,24365
411W1602-4A,Boeing,SHADE,24366
411W1602-5A,None Specified,SHADE ASSY,24367
412A1811-2B,Boeing,INSERT,24368
412W1130-13A,None Specified,ESC,24369
412W1130-14A,None Specified,ESC,24370
412W1133-5B,None Specified,HANDLE,24371
412W1133-7B,None Specified,HANDLE,24372
412W1133-9B,Boeing,HANDLE,24373
412W1137-1A,Boeing,RETAINER,24374
412W1172-5A,None Specified,HINGE,24375
4131000-6,Honeywell GA Components & Spare Parts,LUBE CLUSTER,24376
4132007-2,Honeywell GA Components & Spare Parts,"VALVE ASY, REGU",24377
4132021-1,Honeywell GA Components & Spare Parts,"HOUSING, FILTER",24378
600-450,TBA,SEAL,24379
601NB4E1,TBA,SPEAKER,24380
6026-01,TBA,PANEL AY,24381
602EN222-6,Raytheon Aircraft Airframe Componenst and Spare Pa,"SWITCH, LIMIT,",24382
606338-2,Honeywell Aerospace,FILTER AIR,24383
606515-1,Honeywell GA Components & Spare Parts,CHECK VALVE,24384
606707-1,Honeywell GA Components & Spare Parts,CARGO FAN,24385
606802-2,None Specified,"BLOWER,VACUUM",24386
6070-1,TBA,ASHTRAY,24387
607700-1,TBA,ACTUATOR,24388
607700-2,TBA,ACTUATOR,24389
6100-12,Aviall Inventory Listing,LOCK - TOOTH,24390
6100-9,MD Helicopter Airframe Components and Spare Parts,RETAINER,24391
610150-10,TBA,CABLE AY,24392
610151-10,TBA,CABLE AY,24393
610152-10,TBA,CABLE AY,24394
610153-10,TBA,CABLE AY,24395
610158-20,TBA,CABLE AY,24396
610159-20,TBA,CABLE AY,24397
610160-20,TBA,CABLE AY,24398
610161-20,TBA,CABLE AY,24399
610162-20,TBA,CABLE AY,24400
610163-20,TBA,CABLE AY,24401
610164-20,TBA,CABLE AY,24402
610165-20,TBA,CABLE AY,24403
610166-10,TBA,CABLE AY,24404
610167-20,TBA,CABLE AY,24405
610168-20,TBA,CABLE AY,24406
610169-10,TBA,CABLE AY,24407
610170-10,TBA,CABLE AY,24408
610171-20,TBA,CABLE AY,24409
610172-20,TBA,CABLE AY,24410
610174-10,TBA,CABLE AY,24411
610176-10,TBA,CABLE AY,24412
610177-10,TBA,CABLE AY,24413
610178-10,TBA,CABLE AY,24414
610179-10,TBA,CABLE AY,24415
610180-10,TBA,CABLE AY,24416
610181-20,TBA,CABLE AY,24417
610182-10,TBA,CABLE AY,24418
610183-20,TBA,CABLE AY,24419
610184-10,TBA,CABLE AY,24420
610192-00,TBA,CABLE AY,24421
610192-10,TBA,CABLE AY,24422
610193-00,TBA,CABLE AY,24423
610194-10,TBA,CABLE AY,24424
610194-20,TBA,CABLE AY,24425
610195-00,TBA,CABLE AY,24426
6131-01,TBA,STRIKE,24427
6131-01SUBASSY,TBA,SUBASSY,24428
6131-02,AIRBUS SAS,TAIL STRIKE ASS,24429
62000-5003,TBA,VALVE,24430
6219ELM2,TBA,PANEL,24431
622-5130-205,Collins Avionics Components & Spare Parts,WXR DUAL SPLIT,24432
